date,open,high,low,close,volume,money,open_interest,symbol
2018-01-02,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-03,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-04,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-05,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-08,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-09,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-10,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-11,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-12,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-15,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-16,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-17,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-18,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-19,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-22,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-23,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-24,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-25,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-26,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-29,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-30,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-01-31,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-01,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-02,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-05,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-06,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-07,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-08,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-09,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-12,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-13,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-14,2664.0,2664.0,2664.0,2664.0,0.0,0.0,2.0,PM1805
2018-02-22,2478.0,2624.0,2478.0,2624.0,4.0,510200.0,2.0,PM1805
2018-02-23,2654.0,2654.0,2578.0,2642.0,6.0,787400.0,2.0,PM1805
