date,open,high,low,close,volume,money,open_interest,symbol
2023-08-18,770.0,932.9,770.0,916.3,343882.0,15389881735.0,12099.0,EC2404
2023-08-21,918.0,950.0,894.1,903.2,268074.0,12287785925.0,14428.0,EC2404
2023-08-22,895.4,957.0,885.0,895.1,332138.0,15335707715.0,15913.0,EC2404
2023-08-23,895.0,930.7,894.4,901.6,263360.0,11981099835.0,16859.0,EC2404
2023-08-24,905.0,920.7,866.0,874.8,261191.0,11717389485.0,20109.0,EC2404
2023-08-25,880.0,888.0,852.0,861.5,229053.0,9963470530.0,21668.0,EC2404
2023-08-28,872.1,890.0,826.2,847.9,204338.0,8770196250.0,22475.0,EC2404
2023-08-29,848.1,867.8,831.2,855.7,207637.0,8863588480.0,20026.0,EC2404
2023-08-30,861.1,875.0,855.7,864.0,169160.0,7328483335.0,17960.0,EC2404
2023-08-31,865.0,872.0,842.3,857.3,198891.0,8489493675.0,19316.0,EC2404
2023-09-01,866.5,895.8,857.3,883.7,213787.0,9407675560.0,20147.0,EC2404
2023-09-04,895.0,900.0,872.8,877.8,157748.0,6964012985.0,21372.0,EC2404
2023-09-05,878.0,971.1,877.2,969.0,347586.0,16406272940.0,30025.0,EC2404
2023-09-06,972.0,980.4,918.0,928.6,346145.0,16217251560.0,27606.0,EC2404
2023-09-07,930.0,961.0,910.0,920.1,312316.0,14545224035.0,29062.0,EC2404
2023-09-08,915.0,934.7,890.4,891.0,242683.0,11011444790.0,28955.0,EC2404
2023-09-11,892.9,918.6,888.8,905.3,181314.0,8204203310.0,29825.0,EC2404
2023-09-12,909.0,921.8,898.0,905.3,145552.0,6600099615.0,30208.0,EC2404
2023-09-13,910.0,918.8,868.6,876.4,195593.0,8758803345.0,32468.0,EC2404
2023-09-14,878.0,890.6,866.0,870.5,141628.0,6223482000.0,34337.0,EC2404
2023-09-15,878.0,889.8,871.5,884.5,116020.0,5102217775.0,31022.0,EC2404
2023-09-18,884.8,914.5,880.0,897.7,153019.0,6886047065.0,31832.0,EC2404
2023-09-19,900.0,908.1,886.0,894.9,105863.0,4741919185.0,31798.0,EC2404
2023-09-20,898.0,916.0,894.0,908.7,100050.0,4519157020.0,32067.0,EC2404
