date,open,high,low,close,volume,money,open_interest,symbol
2018-01-02,25820.0,26115.0,25710.0,25850.0,228518.0,29544389850.0,170592.0,ZN1802
2018-01-03,25980.0,26000.0,25745.0,25775.0,216656.0,28047814250.0,168272.0,ZN1802
2018-01-04,25820.0,25985.0,25670.0,25980.0,199944.0,25805129750.0,163114.0,ZN1802
2018-01-05,26015.0,26140.0,25865.0,26080.0,195342.0,25368173800.0,158470.0,ZN1802
2018-01-08,26070.0,26110.0,25875.0,26060.0,323376.0,42027358650.0,234586.0,ZN1803
2018-01-09,26010.0,26430.0,25995.0,26350.0,364862.0,47836033550.0,259538.0,ZN1803
2018-01-10,26260.0,26305.0,26015.0,26040.0,302676.0,39598737900.0,246380.0,ZN1803
2018-01-11,26220.0,26320.0,26065.0,26255.0,264638.0,34628958500.0,251746.0,ZN1803
2018-01-12,26330.0,26385.0,26090.0,26375.0,341214.0,44814163650.0,267686.0,ZN1803
2018-01-15,26300.0,26480.0,26215.0,26360.0,319106.0,41989538900.0,270808.0,ZN1803
2018-01-16,26345.0,26395.0,25945.0,26065.0,361116.0,47267634150.0,249168.0,ZN1803
2018-01-17,26000.0,26155.0,25940.0,26055.0,304396.0,39656405400.0,242348.0,ZN1803
2018-01-18,26090.0,26130.0,25925.0,25995.0,280388.0,36467665000.0,233230.0,ZN1803
2018-01-19,26045.0,26135.0,25880.0,26100.0,309238.0,40211990250.0,226354.0,ZN1803
2018-01-22,26200.0,26250.0,26050.0,26210.0,291540.0,38140993650.0,229078.0,ZN1803
2018-01-23,26185.0,26245.0,26040.0,26215.0,287432.0,37551398100.0,223428.0,ZN1803
2018-01-24,26135.0,26215.0,25820.0,25875.0,344828.0,44946387800.0,226272.0,ZN1803
2018-01-25,25990.0,26415.0,25940.0,26290.0,472790.0,61927202800.0,223120.0,ZN1803
2018-01-26,26250.0,26310.0,26115.0,26185.0,249650.0,32699477800.0,213584.0,ZN1803
2018-01-29,26315.0,27235.0,26200.0,27055.0,531324.0,71292944700.0,231608.0,ZN1803
2018-01-30,27065.0,27130.0,26700.0,26825.0,355712.0,47871514250.0,211140.0,ZN1803
2018-01-31,26900.0,26915.0,26520.0,26780.0,347076.0,46367666250.0,199402.0,ZN1803
2018-02-01,26740.0,26825.0,26630.0,26670.0,219902.0,29394481050.0,184706.0,ZN1803
2018-02-02,26730.0,26950.0,26630.0,26850.0,264264.0,35416631750.0,175534.0,ZN1803
2018-02-05,26780.0,26840.0,26540.0,26805.0,311262.0,41584443500.0,170376.0,ZN1803
2018-02-06,26795.0,27000.0,26420.0,26555.0,345694.0,46161790150.0,154912.0,ZN1803
2018-02-07,26535.0,26690.0,26440.0,26480.0,254880.0,33846666450.0,138086.0,ZN1803
2018-02-08,26470.0,26560.0,26010.0,26255.0,321754.0,42248843950.0,124878.0,ZN1803
2018-02-09,26340.0,26470.0,25940.0,26090.0,238686.0,31334124450.0,110092.0,ZN1803
2018-02-12,26150.0,26180.0,25850.0,25940.0,321452.0,41819992750.0,184112.0,ZN1804
2018-02-13,26000.0,26275.0,25875.0,26230.0,223396.0,29080977000.0,184990.0,ZN1804
2018-02-14,26270.0,26695.0,26235.0,26650.0,225764.0,29896738000.0,187350.0,ZN1804
2018-02-22,26930.0,26945.0,26155.0,26330.0,235906.0,31153717100.0,183548.0,ZN1804
2018-02-23,26380.0,26710.0,26360.0,26560.0,316532.0,42061236050.0,175076.0,ZN1804
2018-02-26,26575.0,26745.0,26380.0,26670.0,296500.0,39400057850.0,173488.0,ZN1804
2018-02-27,26690.0,26770.0,26600.0,26660.0,252854.0,33728610850.0,171266.0,ZN1804
2018-02-28,26580.0,26615.0,26290.0,26400.0,309998.0,40943922150.0,163940.0,ZN1804
2018-03-01,26355.0,26480.0,26225.0,26430.0,252760.0,33311395100.0,155998.0,ZN1804
2018-03-02,26100.0,26315.0,26060.0,26260.0,263028.0,34466834000.0,148212.0,ZN1804
2018-03-05,26180.0,26240.0,25645.0,25660.0,317126.0,41208824000.0,140660.0,ZN1804
