date,open,high,low,close,volume,money,open_interest,symbol
2018-01-02,93.17,93.2,92.63,92.64,40041.0,37225643700.0,60827.0,T1803
2018-01-03,92.65,92.755,92.555,92.635,28411.0,26324715650.0,61147.0,T1803
2018-01-04,92.48,92.545,92.27,92.465,29409.0,27174647750.0,60601.0,T1803
2018-01-05,92.5,92.575,92.4,92.45,20664.0,19114096000.0,60887.0,T1803
2018-01-08,92.505,92.69,92.35,92.655,30429.0,28169262350.0,59861.0,T1803
2018-01-09,92.635,92.735,92.57,92.645,22677.0,21011819550.0,59381.0,T1803
2018-01-10,92.48,92.615,92.34,92.34,35541.0,32869575350.0,60860.0,T1803
2018-01-11,92.34,92.41,92.015,92.13,39029.0,35967604450.0,62747.0,T1803
2018-01-12,92.16,92.325,92.14,92.275,22852.0,21074368750.0,59456.0,T1803
2018-01-15,92.15,92.15,91.855,92.04,39065.0,35932174150.0,60035.0,T1803
2018-01-16,92.1,92.175,91.92,91.97,25907.0,23847318950.0,59522.0,T1803
2018-01-17,91.905,92.065,91.72,91.75,40029.0,36785981350.0,60437.0,T1803
2018-01-18,91.7,91.74,91.475,91.495,38472.0,35245347650.0,60555.0,T1803
2018-01-19,91.5,91.665,91.43,91.505,34971.0,32016564000.0,56602.0,T1803
2018-01-22,91.52,91.82,91.43,91.79,33299.0,30523093500.0,54177.0,T1803
2018-01-23,91.85,91.925,91.715,91.755,27618.0,25351238150.0,51248.0,T1803
2018-01-24,91.805,91.95,91.7,91.77,31312.0,28752358150.0,49397.0,T1803
2018-01-25,91.69,91.89,91.635,91.885,27857.0,25557582700.0,48618.0,T1803
2018-01-26,91.945,91.975,91.83,91.905,30142.0,27699227600.0,46124.0,T1803
2018-01-29,91.835,92.01,91.735,91.865,34080.0,31311881550.0,43000.0,T1803
2018-01-30,91.85,91.885,91.76,91.785,27214.0,24990989450.0,41107.0,T1803
2018-01-31,91.845,91.995,91.825,91.94,28355.0,26062793850.0,37962.0,T1803
2018-02-01,91.94,92.195,91.89,92.13,30405.0,28000677650.0,34201.0,T1803
2018-02-02,92.055,92.11,91.965,91.97,23987.0,22077157600.0,30600.0,T1803
2018-02-05,91.95,92.0,91.67,91.755,28439.0,26118046800.0,28757.0,T1803
2018-02-06,92.03,92.25,91.955,92.095,35934.0,33099651400.0,25521.0,T1803
2018-02-07,91.955,92.1,91.92,92.09,21827.0,20082981400.0,21731.0,T1803
2018-02-08,92.16,92.22,91.755,91.77,23964.0,22056098750.0,18676.0,T1803
2018-02-09,91.77,92.095,91.725,92.05,26413.0,24280900550.0,12979.0,T1803
2018-02-12,92.07,92.13,91.93,92.13,21443.0,19732527050.0,35718.0,T1806
2018-02-13,92.125,92.2,92.0,92.02,16386.0,15085612350.0,36932.0,T1806
2018-02-14,92.075,92.075,91.905,91.94,10893.0,10017863150.0,38076.0,T1806
2018-02-22,91.815,91.83,91.645,91.7,18211.0,16702193150.0,39184.0,T1806
2018-02-23,91.725,91.85,91.705,91.795,15358.0,14095962000.0,40324.0,T1806
2018-02-26,91.845,92.39,91.81,92.305,33335.0,30713127800.0,41313.0,T1806
2018-02-27,92.3,92.735,92.225,92.66,40368.0,37333917750.0,41775.0,T1806
2018-02-28,92.58,92.78,92.56,92.645,29641.0,27470569450.0,41160.0,T1806
2018-03-01,92.72,92.845,92.615,92.655,29054.0,26942478450.0,41147.0,T1806
2018-03-02,92.69,92.7,92.575,92.635,21627.0,20035775750.0,41696.0,T1806
2018-03-05,92.64,92.73,92.485,92.63,24608.0,22782576350.0,41327.0,T1806
2018-03-06,92.625,92.99,92.575,92.99,37247.0,34570187000.0,41646.0,T1806
2018-03-07,92.94,93.04,92.865,92.965,27364.0,25433795600.0,41272.0,T1806
2018-03-08,93.13,93.15,92.875,92.94,26075.0,24245495900.0,41183.0,T1806
2018-03-09,92.9,93.095,92.77,92.93,32605.0,30294554550.0,41647.0,T1806
2018-03-12,92.99,93.07,92.89,93.01,21086.0,19607576450.0,42379.0,T1806
2018-03-13,92.96,92.97,92.645,92.695,33870.0,31430390100.0,41055.0,T1806
2018-03-14,92.835,92.84,92.555,92.67,34203.0,31697158850.0,42332.0,T1806
2018-03-15,92.7,92.865,92.69,92.81,24868.0,23073535050.0,43178.0,T1806
2018-03-16,92.82,92.975,92.79,92.83,27126.0,25192999550.0,42757.0,T1806
2018-03-19,92.82,92.94,92.725,92.92,25039.0,23242903950.0,43688.0,T1806
2018-03-20,92.9,93.25,92.87,93.225,38676.0,35988791450.0,46557.0,T1806
2018-03-21,93.21,93.28,93.14,93.175,27989.0,26088136200.0,46997.0,T1806
2018-03-22,93.25,93.475,93.11,93.395,40213.0,37544604000.0,47294.0,T1806
2018-03-23,93.9,94.225,93.785,93.97,47675.0,44796174600.0,43205.0,T1806
2018-03-26,93.85,93.89,93.72,93.8,25864.0,24263540150.0,43596.0,T1806
2018-03-27,93.635,93.78,93.59,93.78,27651.0,25903682450.0,43819.0,T1806
2018-03-28,93.97,94.05,93.745,93.75,27664.0,25967760200.0,42897.0,T1806
2018-03-29,93.765,93.765,93.515,93.68,28717.0,26883604800.0,43626.0,T1806
2018-03-30,93.68,93.9,93.565,93.635,26886.0,25202215550.0,44653.0,T1806
2018-04-02,93.535,93.715,93.43,93.65,27826.0,26034767700.0,45211.0,T1806
2018-04-03,93.77,93.805,93.365,93.47,36378.0,34037390850.0,46236.0,T1806
2018-04-04,93.53,93.64,93.46,93.55,27093.0,25347285250.0,46492.0,T1806
2018-04-09,93.7,93.93,93.625,93.81,31967.0,29988259950.0,47040.0,T1806
2018-04-10,93.75,93.785,93.425,93.52,36523.0,34186043050.0,46907.0,T1806
2018-04-11,93.4,93.765,93.305,93.74,41084.0,38413401400.0,46759.0,T1806
2018-04-12,93.71,93.9,93.54,93.9,36336.0,34047406300.0,47265.0,T1806
2018-04-13,93.765,93.945,93.66,93.88,43616.0,40912358100.0,47534.0,T1806
2018-04-16,93.9,94.365,93.83,94.355,47199.0,44446067050.0,49513.0,T1806
2018-04-17,94.37,94.43,94.19,94.34,36901.0,34795473150.0,50365.0,T1806
2018-04-18,95.07,95.775,95.02,95.345,81675.0,77877161750.0,45315.0,T1806
2018-04-19,95.2,95.28,94.94,95.12,45076.0,42873320400.0,44731.0,T1806
2018-04-20,95.005,95.215,94.94,95.075,34191.0,32513658900.0,44593.0,T1806
2018-04-23,95.01,95.02,94.71,94.805,34792.0,32994648500.0,44170.0,T1806
2018-04-24,94.88,95.02,94.8,94.93,33461.0,31763101850.0,43795.0,T1806
2018-04-25,94.9,94.93,94.55,94.575,34648.0,32831061050.0,43625.0,T1806
2018-04-26,94.515,94.745,94.435,94.685,40552.0,38355611600.0,41792.0,T1806
2018-04-27,94.66,94.775,94.49,94.5,31173.0,29498296550.0,41012.0,T1806
2018-05-02,94.59,94.63,94.34,94.39,29883.0,28226583700.0,41180.0,T1806
2018-05-03,94.45,94.68,94.45,94.59,30908.0,29231960900.0,39954.0,T1806
2018-05-04,94.68,94.77,94.575,94.77,26336.0,24933444950.0,39855.0,T1806
2018-05-07,94.79,94.8,94.395,94.405,29156.0,27573559550.0,40015.0,T1806
2018-05-08,94.35,94.52,94.0,94.035,45335.0,42724027700.0,36831.0,T1806
2018-05-09,93.945,94.03,93.87,93.885,29578.0,27788794050.0,33818.0,T1806
2018-05-10,93.895,94.15,93.85,94.125,31200.0,29331386350.0,31606.0,T1806
2018-05-11,94.21,94.3,94.05,94.1,32227.0,30351888550.0,27751.0,T1806
2018-05-14,94.16,94.22,93.99,94.105,28138.0,26478313600.0,25389.0,T1806
2018-05-15,93.945,94.095,93.74,94.04,34708.0,32602321000.0,22459.0,T1806
2018-05-16,93.855,94.15,93.81,94.12,29990.0,28178833700.0,18310.0,T1806
2018-05-17,94.155,94.18,93.855,93.915,22960.0,21591456400.0,14753.0,T1806
2018-05-18,93.86,94.195,93.835,94.145,14734.0,13854607800.0,12966.0,T1806
2018-05-21,94.01,94.36,93.995,94.3,27254.0,25681356900.0,31646.0,T1809
